QSPRID	pchembl_value_Mean_Label	pchembl_value_Mean_Prediction	pchembl_value_Mean_ProbabilityClass_0	pchembl_value_Mean_ProbabilityClass_1	Fold
MonitoringTutorialDataset_2780	True	0	0.99389	0.00611	1.0
MonitoringTutorialDataset_1442	True	1	0.00019	0.99981	1.0
MonitoringTutorialDataset_0261	False	0	0.99074	0.00926	1.0
MonitoringTutorialDataset_2727	True	1	0.0048	0.9952	1.0
MonitoringTutorialDataset_3205	True	1	2e-05	0.99998	1.0
MonitoringTutorialDataset_2943	True	1	8e-05	0.99992	1.0
MonitoringTutorialDataset_0834	False	0	0.90576	0.09424	1.0
MonitoringTutorialDataset_2400	True	1	0.06969	0.93031	1.0
MonitoringTutorialDataset_2602	True	1	0.00391	0.99609	1.0
MonitoringTutorialDataset_1941	False	0	0.99724	0.00276	1.0
MonitoringTutorialDataset_3374	False	0	0.99571	0.00429	1.0
MonitoringTutorialDataset_2775	True	0	0.93297	0.06703	1.0
MonitoringTutorialDataset_0626	True	1	0.07162	0.92838	1.0
MonitoringTutorialDataset_0911	True	1	0.00017	0.99983	1.0
MonitoringTutorialDataset_3344	False	0	0.99983	0.00017	1.0
MonitoringTutorialDataset_1973	True	1	0.00493	0.99507	1.0
MonitoringTutorialDataset_0286	True	1	0.00015	0.99985	1.0
MonitoringTutorialDataset_1465	False	0	0.99995	5e-05	1.0
MonitoringTutorialDataset_2963	False	0	0.89797	0.10203	1.0
MonitoringTutorialDataset_3789	True	1	0.00074	0.99926	1.0
MonitoringTutorialDataset_3834	True	1	0.3313	0.6687	1.0
MonitoringTutorialDataset_3379	True	1	0.01868	0.98132	1.0
MonitoringTutorialDataset_0072	False	0	0.94323	0.05677	1.0
MonitoringTutorialDataset_1971	True	1	0.02498	0.97502	1.0
MonitoringTutorialDataset_2095	False	0	0.85275	0.14725	1.0
MonitoringTutorialDataset_3728	True	1	1e-05	0.99999	1.0
MonitoringTutorialDataset_0508	True	1	0.25536	0.74464	1.0
MonitoringTutorialDataset_1546	True	1	0.00097	0.99903	1.0
MonitoringTutorialDataset_1907	False	0	0.99997	3e-05	1.0
MonitoringTutorialDataset_0630	True	1	0.0999	0.9001	1.0
MonitoringTutorialDataset_1808	True	1	0.02725	0.97275	1.0
MonitoringTutorialDataset_0482	False	0	0.9794	0.0206	1.0
MonitoringTutorialDataset_3231	False	0	0.99328	0.00672	1.0
MonitoringTutorialDataset_0856	False	1	0.49696	0.50304	1.0
MonitoringTutorialDataset_1225	False	1	0.00252	0.99748	1.0
MonitoringTutorialDataset_3351	False	0	0.67516	0.32485	1.0
MonitoringTutorialDataset_1869	True	1	0.00025	0.99975	1.0
MonitoringTutorialDataset_1656	False	1	0.06372	0.93628	1.0
MonitoringTutorialDataset_3020	True	1	0.05011	0.94989	1.0
MonitoringTutorialDataset_4030	True	1	1e-05	0.99999	1.0
MonitoringTutorialDataset_3841	True	1	0.00245	0.99755	1.0
MonitoringTutorialDataset_2149	True	0	0.6165	0.3835	1.0
MonitoringTutorialDataset_3568	True	1	0.01831	0.98169	1.0
MonitoringTutorialDataset_1606	False	0	0.99598	0.00402	1.0
MonitoringTutorialDataset_2176	True	0	0.60688	0.39312	1.0
MonitoringTutorialDataset_0643	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_2086	False	0	0.87996	0.12004	1.0
MonitoringTutorialDataset_1681	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_3697	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_3329	True	0	0.99903	0.00097	1.0
MonitoringTutorialDataset_2540	True	1	2e-05	0.99998	1.0
MonitoringTutorialDataset_2805	True	1	0.00072	0.99928	1.0
MonitoringTutorialDataset_3211	True	0	0.9912	0.0088	1.0
MonitoringTutorialDataset_2949	True	1	0.00136	0.99864	1.0
MonitoringTutorialDataset_0323	True	1	0.00719	0.99281	1.0
MonitoringTutorialDataset_3280	False	0	0.99722	0.00278	1.0
MonitoringTutorialDataset_0406	False	0	0.99985	0.00015	1.0
MonitoringTutorialDataset_3194	False	0	0.9988	0.0012	1.0
MonitoringTutorialDataset_0303	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_2742	True	1	3e-05	0.99997	1.0
MonitoringTutorialDataset_3215	True	1	0.03177	0.96823	1.0
MonitoringTutorialDataset_2375	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_1099	False	0	0.9818	0.01819	1.0
MonitoringTutorialDataset_1088	False	0	0.99977	0.00023	1.0
MonitoringTutorialDataset_3872	True	1	8e-05	0.99992	1.0
MonitoringTutorialDataset_3889	False	0	0.99541	0.00459	1.0
MonitoringTutorialDataset_0821	False	1	0.00119	0.99881	1.0
MonitoringTutorialDataset_3341	False	0	0.96334	0.03666	1.0
MonitoringTutorialDataset_1302	True	1	0.18717	0.81283	1.0
MonitoringTutorialDataset_3355	False	0	0.83586	0.16414	1.0
MonitoringTutorialDataset_3186	True	0	0.72269	0.27731	1.0
MonitoringTutorialDataset_0018	True	0	0.89826	0.10174	1.0
MonitoringTutorialDataset_1667	True	1	1e-05	0.99999	1.0
MonitoringTutorialDataset_1125	True	1	0.13595	0.86405	1.0
MonitoringTutorialDataset_2893	True	1	0.00647	0.99353	1.0
MonitoringTutorialDataset_1608	False	0	0.96698	0.03302	1.0
MonitoringTutorialDataset_2279	False	0	0.99917	0.00083	1.0
MonitoringTutorialDataset_1009	False	1	0.00018	0.99982	1.0
MonitoringTutorialDataset_3468	True	1	5e-05	0.99995	1.0
MonitoringTutorialDataset_3718	True	1	0.00078	0.99922	1.0
MonitoringTutorialDataset_3860	False	0	0.98108	0.01892	1.0
MonitoringTutorialDataset_3809	False	0	0.9997	0.0003	1.0
MonitoringTutorialDataset_2751	False	0	0.81823	0.18177	1.0
MonitoringTutorialDataset_0743	True	1	0.00122	0.99878	1.0
MonitoringTutorialDataset_1198	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_3030	False	0	0.99723	0.00277	1.0
MonitoringTutorialDataset_0383	False	1	1e-05	0.99999	1.0
MonitoringTutorialDataset_2221	True	0	0.90908	0.09092	1.0
MonitoringTutorialDataset_0494	False	0	0.68649	0.31351	1.0
MonitoringTutorialDataset_1207	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_1820	True	1	1e-05	0.99999	1.0
MonitoringTutorialDataset_2973	False	0	0.99976	0.00024	1.0
MonitoringTutorialDataset_2772	True	1	8e-05	0.99992	1.0
MonitoringTutorialDataset_1239	True	1	8e-05	0.99992	1.0
MonitoringTutorialDataset_2226	True	0	0.99818	0.00182	1.0
MonitoringTutorialDataset_1229	False	1	0.04078	0.95922	1.0
MonitoringTutorialDataset_2706	True	1	2e-05	0.99998	1.0
MonitoringTutorialDataset_0836	False	0	0.99983	0.00017	1.0
MonitoringTutorialDataset_1780	True	1	0.0944	0.9056	1.0
MonitoringTutorialDataset_1058	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_3079	True	0	0.98764	0.01236	1.0
MonitoringTutorialDataset_0968	True	1	0.21378	0.78622	1.0
MonitoringTutorialDataset_2112	True	1	1e-05	0.99999	1.0
MonitoringTutorialDataset_3979	True	1	0.00179	0.99821	1.0
MonitoringTutorialDataset_1655	True	1	0.00071	0.99929	1.0
MonitoringTutorialDataset_2020	False	0	0.99891	0.00109	1.0
MonitoringTutorialDataset_1307	False	0	0.99982	0.00018	1.0
MonitoringTutorialDataset_0575	False	1	0.00179	0.99821	1.0
MonitoringTutorialDataset_2506	True	1	0.06337	0.93663	1.0
MonitoringTutorialDataset_3015	False	0	0.69494	0.30506	1.0
MonitoringTutorialDataset_1801	True	1	0.00012	0.99988	1.0
MonitoringTutorialDataset_1447	True	1	0.03482	0.96518	1.0
MonitoringTutorialDataset_0503	False	0	0.97393	0.02607	1.0
MonitoringTutorialDataset_0380	True	1	2e-05	0.99998	1.0
MonitoringTutorialDataset_0374	True	1	0.0022	0.9978	1.0
MonitoringTutorialDataset_0939	False	1	0.0563	0.9437	1.0
MonitoringTutorialDataset_0636	False	1	1e-05	0.99999	1.0
MonitoringTutorialDataset_0607	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_3846	False	0	0.99991	9e-05	1.0
MonitoringTutorialDataset_1748	False	1	0.10661	0.89339	1.0
MonitoringTutorialDataset_0311	False	0	0.99936	0.00064	1.0
MonitoringTutorialDataset_0548	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_0306	False	0	0.995	0.005	1.0
MonitoringTutorialDataset_2364	True	1	1e-05	0.99999	1.0
MonitoringTutorialDataset_3366	True	1	1e-04	0.9999	1.0
MonitoringTutorialDataset_3686	True	1	0.01719	0.98281	1.0
MonitoringTutorialDataset_3783	False	0	0.99896	0.00104	1.0
MonitoringTutorialDataset_3596	False	0	0.99894	0.00106	1.0
MonitoringTutorialDataset_4072	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_3799	True	1	0.07498	0.92502	1.0
MonitoringTutorialDataset_4011	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_3785	True	1	9e-05	0.99991	1.0
MonitoringTutorialDataset_0213	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_0778	False	0	0.99772	0.00228	1.0
MonitoringTutorialDataset_2043	True	1	0.00021	0.99979	1.0
MonitoringTutorialDataset_0394	True	1	0.49675	0.50325	1.0
MonitoringTutorialDataset_2367	True	1	0.01123	0.98877	1.0
MonitoringTutorialDataset_3990	True	1	0.00059	0.99941	1.0
MonitoringTutorialDataset_0526	True	1	0.00139	0.99861	1.0
MonitoringTutorialDataset_0377	False	0	0.87178	0.12822	1.0
MonitoringTutorialDataset_3722	False	0	0.99916	0.00084	1.0
MonitoringTutorialDataset_0348	False	1	0.0127	0.9873	1.0
MonitoringTutorialDataset_2757	False	0	0.99636	0.00364	1.0
MonitoringTutorialDataset_2406	False	1	0.0423	0.9577	1.0
MonitoringTutorialDataset_1809	False	0	0.95583	0.04417	1.0
MonitoringTutorialDataset_3957	True	0	0.99126	0.00874	1.0
MonitoringTutorialDataset_3676	True	1	0.00188	0.99812	1.0
MonitoringTutorialDataset_2268	False	0	0.99407	0.00593	1.0
MonitoringTutorialDataset_3919	True	1	2e-05	0.99998	1.0
MonitoringTutorialDataset_0886	True	1	0.00041	0.99959	1.0
MonitoringTutorialDataset_3150	True	1	0.00188	0.99812	1.0
MonitoringTutorialDataset_3434	False	0	0.91039	0.08961	1.0
MonitoringTutorialDataset_3598	True	1	0.00013	0.99987	1.0
MonitoringTutorialDataset_2994	True	1	0.18005	0.81995	1.0
MonitoringTutorialDataset_2669	True	1	0.03451	0.96549	1.0
MonitoringTutorialDataset_0715	True	0	0.999	0.001	1.0
MonitoringTutorialDataset_4047	False	0	0.96371	0.03629	1.0
MonitoringTutorialDataset_0917	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_2513	True	1	0.0008	0.9992	1.0
MonitoringTutorialDataset_2084	True	0	0.88796	0.11204	1.0
MonitoringTutorialDataset_1435	True	1	0.00087	0.99913	1.0
MonitoringTutorialDataset_0447	False	1	0.01148	0.98852	1.0
MonitoringTutorialDataset_1690	False	0	0.992	0.008	1.0
MonitoringTutorialDataset_0294	True	1	3e-05	0.99997	1.0
MonitoringTutorialDataset_2129	False	0	0.96267	0.03733	1.0
MonitoringTutorialDataset_3391	True	1	0.13921	0.86079	1.0
MonitoringTutorialDataset_2628	True	1	0.00054	0.99946	1.0
MonitoringTutorialDataset_3614	True	1	0.00172	0.99828	1.0
MonitoringTutorialDataset_2599	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_0453	False	0	0.9481	0.0519	1.0
MonitoringTutorialDataset_0913	False	0	0.98644	0.01356	1.0
MonitoringTutorialDataset_2717	False	0	0.84748	0.15252	1.0
MonitoringTutorialDataset_0169	False	1	0.26446	0.73554	1.0
MonitoringTutorialDataset_1355	True	1	2e-05	0.99998	1.0
MonitoringTutorialDataset_3046	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_1640	True	1	0.00347	0.99653	1.0
MonitoringTutorialDataset_1290	False	0	0.99986	0.00014	1.0
MonitoringTutorialDataset_0780	True	1	0.12631	0.87369	1.0
MonitoringTutorialDataset_0159	False	0	0.98895	0.01105	1.0
MonitoringTutorialDataset_0002	False	1	0.00045	0.99955	1.0
MonitoringTutorialDataset_1043	False	1	0.27999	0.72001	1.0
MonitoringTutorialDataset_1544	True	1	1e-05	0.99999	1.0
MonitoringTutorialDataset_2483	True	1	0.01708	0.98292	1.0
MonitoringTutorialDataset_3861	True	1	0.01442	0.98558	1.0
MonitoringTutorialDataset_1389	False	0	0.99612	0.00388	1.0
MonitoringTutorialDataset_1594	True	0	0.90098	0.09902	1.0
MonitoringTutorialDataset_2108	False	0	0.99595	0.00405	1.0
MonitoringTutorialDataset_2886	True	1	0.00031	0.99969	1.0
MonitoringTutorialDataset_0431	True	1	0.00827	0.99173	1.0
MonitoringTutorialDataset_3851	True	1	0.0686	0.9314	1.0
MonitoringTutorialDataset_0145	False	1	0.04489	0.95511	1.0
MonitoringTutorialDataset_2033	False	0	0.99899	0.00101	1.0
MonitoringTutorialDataset_1165	True	0	0.80581	0.19419	1.0
MonitoringTutorialDataset_0696	True	0	0.88843	0.11157	1.0
MonitoringTutorialDataset_3270	False	0	0.99834	0.00166	1.0
MonitoringTutorialDataset_0182	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_3954	False	0	0.99979	0.00021	1.0
MonitoringTutorialDataset_0614	True	1	4e-05	0.99996	1.0
MonitoringTutorialDataset_0934	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_2676	True	1	0.00446	0.99554	1.0
MonitoringTutorialDataset_0334	True	1	4e-05	0.99996	1.0
MonitoringTutorialDataset_1223	False	0	0.58956	0.41044	1.0
MonitoringTutorialDataset_0107	False	1	0.00053	0.99947	1.0
MonitoringTutorialDataset_3475	True	1	0.00567	0.99433	1.0
MonitoringTutorialDataset_3313	True	1	1e-05	0.99999	1.0
MonitoringTutorialDataset_2804	False	0	0.99983	0.00017	1.0
MonitoringTutorialDataset_2771	True	1	0.27653	0.72347	1.0
MonitoringTutorialDataset_0405	True	1	1e-05	0.99999	1.0
MonitoringTutorialDataset_3443	False	0	0.99838	0.00162	1.0
MonitoringTutorialDataset_3908	True	1	0.00211	0.99789	1.0
MonitoringTutorialDataset_3786	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_1708	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_0609	True	0	0.99999	1e-05	1.0
MonitoringTutorialDataset_0730	False	0	0.76805	0.23195	1.0
MonitoringTutorialDataset_3649	True	1	0.00028	0.99972	1.0
MonitoringTutorialDataset_1401	True	1	2e-05	0.99998	1.0
MonitoringTutorialDataset_3321	False	0	0.99272	0.00728	1.0
MonitoringTutorialDataset_0441	False	1	3e-05	0.99997	1.0
MonitoringTutorialDataset_1304	True	1	0.03993	0.96007	1.0
MonitoringTutorialDataset_0520	True	1	0.00158	0.99842	1.0
MonitoringTutorialDataset_0735	True	1	0.14578	0.85422	1.0
MonitoringTutorialDataset_3603	False	1	0.00585	0.99415	1.0
MonitoringTutorialDataset_1303	True	1	0.00054	0.99946	1.0
MonitoringTutorialDataset_2308	True	1	0.00589	0.99411	1.0
MonitoringTutorialDataset_2054	True	1	0.05076	0.94924	1.0
MonitoringTutorialDataset_0822	False	0	0.60448	0.39552	1.0
MonitoringTutorialDataset_0164	False	0	0.99977	0.00023	1.0
MonitoringTutorialDataset_0451	False	0	0.99494	0.00506	1.0
MonitoringTutorialDataset_1311	False	0	0.98427	0.01573	1.0
MonitoringTutorialDataset_2007	True	1	0.00036	0.99964	1.0
MonitoringTutorialDataset_2209	False	0	0.9892	0.0108	1.0
MonitoringTutorialDataset_2161	False	0	0.99998	2e-05	1.0
MonitoringTutorialDataset_3815	False	0	0.97938	0.02062	1.0
MonitoringTutorialDataset_0428	False	0	0.99774	0.00226	1.0
MonitoringTutorialDataset_2079	True	1	0.00017	0.99983	1.0
MonitoringTutorialDataset_3471	True	1	0.00229	0.99771	1.0
MonitoringTutorialDataset_2608	True	1	2e-05	0.99998	1.0
MonitoringTutorialDataset_3331	False	0	0.99786	0.00214	1.0
MonitoringTutorialDataset_2203	False	1	0.00636	0.99364	1.0
MonitoringTutorialDataset_2740	False	0	0.97622	0.02378	1.0
MonitoringTutorialDataset_3951	True	1	0.00041	0.99959	1.0
MonitoringTutorialDataset_2971	True	1	3e-05	0.99998	1.0
MonitoringTutorialDataset_2291	True	1	0.0313	0.9687	1.0
MonitoringTutorialDataset_3502	True	0	0.79934	0.20066	1.0
MonitoringTutorialDataset_2360	False	0	0.95758	0.04242	1.0
MonitoringTutorialDataset_3977	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_0566	False	0	0.94882	0.05118	1.0
MonitoringTutorialDataset_1645	True	1	0.05335	0.94665	1.0
MonitoringTutorialDataset_2868	False	0	0.99981	0.00019	1.0
MonitoringTutorialDataset_1792	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_0126	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_2730	True	1	0.15009	0.84991	1.0
MonitoringTutorialDataset_0984	True	1	0.09095	0.90905	1.0
MonitoringTutorialDataset_3448	True	0	0.99397	0.00603	1.0
MonitoringTutorialDataset_0711	True	1	1e-05	0.99999	1.0
MonitoringTutorialDataset_0010	False	1	0.01274	0.98726	1.0
MonitoringTutorialDataset_2371	True	1	0.03957	0.96043	1.0
MonitoringTutorialDataset_3027	False	0	0.99159	0.00841	1.0
MonitoringTutorialDataset_1900	True	1	0.4142	0.5858	1.0
MonitoringTutorialDataset_2962	False	0	0.99637	0.00363	1.0
MonitoringTutorialDataset_3238	False	0	0.98654	0.01346	1.0
MonitoringTutorialDataset_0516	False	0	0.99998	2e-05	1.0
MonitoringTutorialDataset_3931	True	1	0.49165	0.50835	1.0
MonitoringTutorialDataset_1120	True	1	0.00296	0.99704	1.0
MonitoringTutorialDataset_0477	False	0	0.99921	0.00079	1.0
MonitoringTutorialDataset_4006	False	0	0.97177	0.02823	1.0
MonitoringTutorialDataset_2970	True	1	0.28428	0.71572	1.0
MonitoringTutorialDataset_2712	False	1	0.43641	0.56359	1.0
MonitoringTutorialDataset_3613	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_2469	True	1	0.10835	0.89165	1.0
MonitoringTutorialDataset_1318	True	1	0.00503	0.99497	1.0
MonitoringTutorialDataset_3921	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_0077	False	0	0.63534	0.36466	1.0
MonitoringTutorialDataset_1319	True	1	0.00013	0.99987	1.0
MonitoringTutorialDataset_2560	False	0	0.99364	0.00636	1.0
MonitoringTutorialDataset_2365	False	0	0.9993	0.0007	1.0
MonitoringTutorialDataset_1118	True	1	1e-05	0.99999	1.0
MonitoringTutorialDataset_3847	True	0	0.99516	0.00484	1.0
MonitoringTutorialDataset_1943	False	0	0.99792	0.00208	1.0
MonitoringTutorialDataset_2137	True	1	0.0031	0.9969	1.0
MonitoringTutorialDataset_0112	True	1	0.22071	0.77929	1.0
MonitoringTutorialDataset_3489	True	1	0.00044	0.99956	1.0
MonitoringTutorialDataset_3148	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_2762	True	1	1e-05	0.99999	1.0
MonitoringTutorialDataset_0846	True	1	1e-05	0.99999	1.0
MonitoringTutorialDataset_1464	True	1	0.00114	0.99886	1.0
MonitoringTutorialDataset_0946	False	0	0.77555	0.22445	1.0
MonitoringTutorialDataset_2021	True	1	0.01717	0.98283	1.0
MonitoringTutorialDataset_2551	False	0	0.99306	0.00694	1.0
MonitoringTutorialDataset_1629	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_1246	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_0919	True	1	0.33954	0.66046	1.0
MonitoringTutorialDataset_1160	True	1	5e-05	0.99995	1.0
MonitoringTutorialDataset_2890	True	1	0.001	0.999	1.0
MonitoringTutorialDataset_2671	True	0	0.92635	0.07365	1.0
MonitoringTutorialDataset_2472	True	1	0.02187	0.97813	1.0
MonitoringTutorialDataset_2133	True	1	0.05931	0.94069	1.0
MonitoringTutorialDataset_3361	True	1	1e-05	0.99999	1.0
MonitoringTutorialDataset_1774	False	0	0.90865	0.09135	1.0
MonitoringTutorialDataset_1026	False	1	0.0	1.0	1.0
MonitoringTutorialDataset_1335	False	1	0.19527	0.80473	1.0
MonitoringTutorialDataset_2125	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_2885	True	1	2e-05	0.99998	1.0
MonitoringTutorialDataset_3078	True	1	2e-05	0.99998	1.0
MonitoringTutorialDataset_0760	False	0	0.9377	0.0623	1.0
MonitoringTutorialDataset_0042	True	1	0.00712	0.99288	1.0
MonitoringTutorialDataset_1473	False	1	0.00023	0.99977	1.0
MonitoringTutorialDataset_2100	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_2180	True	1	0.00049	0.99951	1.0
MonitoringTutorialDataset_0446	True	1	0.0122	0.9878	1.0
MonitoringTutorialDataset_3955	False	0	0.99963	0.00037	1.0
MonitoringTutorialDataset_3232	True	1	0.00012	0.99988	1.0
MonitoringTutorialDataset_2966	True	1	0.0025	0.9975	1.0
MonitoringTutorialDataset_0762	True	1	0.14241	0.85759	1.0
MonitoringTutorialDataset_0388	False	0	0.99839	0.00161	1.0
MonitoringTutorialDataset_0235	True	0	0.93567	0.06433	1.0
MonitoringTutorialDataset_0770	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_2165	True	1	0.02417	0.97583	1.0
MonitoringTutorialDataset_0437	False	0	0.99833	0.00167	1.0
MonitoringTutorialDataset_2201	True	1	3e-05	0.99997	1.0
MonitoringTutorialDataset_0448	False	0	0.90112	0.09888	1.0
MonitoringTutorialDataset_2048	True	1	0.31194	0.68806	1.0
MonitoringTutorialDataset_1168	True	1	0.42763	0.57237	1.0
MonitoringTutorialDataset_0082	False	0	0.98726	0.01274	1.0
MonitoringTutorialDataset_2818	False	0	0.94811	0.05189	1.0
MonitoringTutorialDataset_2756	True	0	0.94155	0.05845	1.0
MonitoringTutorialDataset_2000	False	1	0.10706	0.89294	1.0
MonitoringTutorialDataset_0517	True	1	0.08626	0.91374	1.0
MonitoringTutorialDataset_3887	False	1	0.0064	0.9936	1.0
MonitoringTutorialDataset_3654	False	0	0.86016	0.13984	1.0
MonitoringTutorialDataset_0255	True	0	0.93306	0.06694	1.0
MonitoringTutorialDataset_3766	True	1	5e-05	0.99995	1.0
MonitoringTutorialDataset_2508	False	1	0.02098	0.97902	1.0
MonitoringTutorialDataset_3767	True	1	1e-05	0.99999	1.0
MonitoringTutorialDataset_1224	True	1	0.00974	0.99026	1.0
MonitoringTutorialDataset_3006	True	1	0.00015	0.99985	1.0
MonitoringTutorialDataset_3401	True	1	0.00033	0.99967	1.0
MonitoringTutorialDataset_2723	True	1	0.01432	0.98568	1.0
MonitoringTutorialDataset_3019	False	0	0.99867	0.00133	1.0
MonitoringTutorialDataset_3517	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_3558	True	1	1e-05	0.99999	1.0
MonitoringTutorialDataset_1555	True	1	0.00012	0.99988	1.0
MonitoringTutorialDataset_1852	False	0	0.84137	0.15863	1.0
MonitoringTutorialDataset_3567	False	0	0.99988	0.00012	1.0
MonitoringTutorialDataset_2105	True	1	4e-05	0.99996	1.0
MonitoringTutorialDataset_1140	False	0	0.99997	3e-05	1.0
MonitoringTutorialDataset_0933	False	1	0.02041	0.97959	1.0
MonitoringTutorialDataset_0823	True	1	0.02365	0.97635	1.0
MonitoringTutorialDataset_3197	True	1	7e-05	0.99993	1.0
MonitoringTutorialDataset_2923	False	0	0.71817	0.28182	1.0
MonitoringTutorialDataset_3349	False	0	0.98427	0.01573	1.0
MonitoringTutorialDataset_0216	False	0	0.99928	0.00072	1.0
MonitoringTutorialDataset_3470	False	1	0.35597	0.64403	1.0
MonitoringTutorialDataset_2386	False	0	0.99968	0.00032	1.0
MonitoringTutorialDataset_1676	True	1	0.13073	0.86927	1.0
MonitoringTutorialDataset_2960	False	0	0.98529	0.01471	1.0
MonitoringTutorialDataset_3080	False	0	0.97573	0.02427	1.0
MonitoringTutorialDataset_2635	False	0	0.9998	0.0002	1.0
MonitoringTutorialDataset_0750	False	1	0.03217	0.96783	1.0
MonitoringTutorialDataset_0234	True	1	1e-05	0.99999	1.0
MonitoringTutorialDataset_3493	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_0075	True	1	1e-05	0.99999	1.0
MonitoringTutorialDataset_2224	False	1	0.00033	0.99967	1.0
MonitoringTutorialDataset_3386	False	0	0.99683	0.00317	1.0
MonitoringTutorialDataset_1903	False	0	0.87917	0.12083	1.0
MonitoringTutorialDataset_1548	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_2967	False	0	0.99052	0.00948	1.0
MonitoringTutorialDataset_2808	True	0	0.9854	0.0146	1.0
MonitoringTutorialDataset_3068	False	1	0.13502	0.86498	1.0
MonitoringTutorialDataset_0412	True	0	0.99374	0.00626	1.0
MonitoringTutorialDataset_3146	True	1	0.32949	0.67051	1.0
MonitoringTutorialDataset_0616	False	0	0.98042	0.01958	1.0
MonitoringTutorialDataset_1625	False	0	0.99963	0.00037	1.0
MonitoringTutorialDataset_2652	True	1	0.00012	0.99988	1.0
MonitoringTutorialDataset_0089	False	1	0.06918	0.93082	1.0
MonitoringTutorialDataset_2896	True	1	4e-05	0.99996	1.0
MonitoringTutorialDataset_0753	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_3680	False	0	0.99898	0.00102	1.0
MonitoringTutorialDataset_1568	False	0	0.99928	0.00072	1.0
MonitoringTutorialDataset_2207	False	0	0.99812	0.00188	1.0
MonitoringTutorialDataset_0895	False	0	0.97432	0.02568	1.0
MonitoringTutorialDataset_0335	False	1	0.00029	0.99971	1.0
MonitoringTutorialDataset_1348	True	1	0.02096	0.97904	1.0
MonitoringTutorialDataset_1015	False	0	0.99802	0.00198	1.0
MonitoringTutorialDataset_2816	True	1	4e-05	0.99996	1.0
MonitoringTutorialDataset_3491	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_4065	True	1	0.00369	0.99631	1.0
MonitoringTutorialDataset_2569	True	1	1e-05	0.99999	1.0
MonitoringTutorialDataset_1785	True	1	0.00085	0.99915	1.0
MonitoringTutorialDataset_0356	True	1	0.32315	0.67685	1.0
MonitoringTutorialDataset_3877	True	1	0.00037	0.99963	1.0
MonitoringTutorialDataset_2388	True	1	0.00078	0.99922	1.0
MonitoringTutorialDataset_2959	True	1	0.30395	0.69605	1.0
MonitoringTutorialDataset_3059	False	0	0.94998	0.05002	1.0
MonitoringTutorialDataset_1773	False	1	0.00068	0.99932	1.0
MonitoringTutorialDataset_3118	False	0	0.99983	0.00017	1.0
MonitoringTutorialDataset_2744	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_2908	True	1	0.0464	0.9536	1.0
MonitoringTutorialDataset_0703	True	1	7e-05	0.99993	1.0
MonitoringTutorialDataset_0896	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_3308	True	1	1e-05	0.99999	1.0
MonitoringTutorialDataset_0487	False	1	0.44241	0.55759	1.0
MonitoringTutorialDataset_0559	False	0	0.99492	0.00508	1.0
MonitoringTutorialDataset_1664	True	1	0.0512	0.9488	1.0
MonitoringTutorialDataset_1012	True	1	0.04155	0.95845	1.0
MonitoringTutorialDataset_3814	True	1	0.00036	0.99964	1.0
MonitoringTutorialDataset_0116	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_1974	True	1	0.00015	0.99985	1.0
MonitoringTutorialDataset_3904	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_3050	False	1	0.01221	0.98779	1.0
MonitoringTutorialDataset_0837	True	1	0.00049	0.99951	1.0
